"";"time";"var";"coef";"pid";"pid.revlevel";"pid.startseq";"length";"count";"issub"
"7801";"Age.Months";"LOC";"V";"8576";"4";"9";"4";"47";"0.5"
"7802";"Age.Months";"LOC";"V";"8576";"4";"10";"5";"103";"0.5"
"7803";"Age.Months";"LOC";"V";"8576";"4";"10";"6";"60";"0.5"
"7804";"Age.Months";"LOC";"V";"8576";"4";"11";"5";"330";"0.5"
"7805";"Age.Months";"LOC";"V";"8576";"4";"12";"4";"828";"0.5"
"7806";"Age.Months";"LOC";"V";"8576";"4";"4";"4";"41";"0.5"
"7807";"Age.Months";"LOC";"V";"8576";"4";"7";"5";"43";"0.5"
"7808";"Age.Months";"LOC";"V";"8576";"4";"8";"4";"220";"0.5"
"7809";"Age.Months";"LOC";"V";"8576";"4";"8";"5";"29";"0.5"
"7810";"Age.Months";"LOC";"V";"8576";"4";"9";"5";"20";"0.5"
"7811";"Age.Months";"LOC";"V";"8576";"4";"9";"6";"12";"0.5"
"7812";"Age.Months";"LOC";"V";"8576";"4";"9";"7";"7";"0"
"7813";"Age.Months";"LOC";"V";"8576";"4";"8";"6";"13";"0.5"
"7814";"Age.Months";"LOC";"V";"8576";"4";"3";"4";"28";"0"
"7815";"Age.Months";"LOC";"V";"8576";"4";"5";"5";"15";"0"
"7816";"Age.Months";"LOC";"V";"8576";"4";"8";"7";"7";"0"
"7817";"Age.Months";"LOC";"V";"8576";"4";"7";"6";"10";"0"
"7818";"Age.Months";"LOC";"V";"8576";"4";"2";"4";"6";"0"
"7819";"Age.Months";"LOC";"V";"8576";"4";"4";"5";"4";"0"
"7820";"Age.Months";"LOC";"V";"8576";"5";"14";"4";"137";"0.5"
"7821";"Age.Months";"LOC";"V";"8576";"5";"24";"4";"881";"0.5"
"7822";"Age.Months";"LOC";"V";"8576";"5";"9";"4";"137";"0.5"
"7823";"Age.Months";"LOC";"V";"8576";"5";"12";"4";"105";"0.5"
"7824";"Age.Months";"LOC";"V";"8576";"5";"14";"5";"46";"0.5"
"7825";"Age.Months";"LOC";"V";"8576";"5";"14";"6";"25";"0.5"
"7826";"Age.Months";"LOC";"V";"8576";"5";"15";"4";"387";"0.5"
"7827";"Age.Months";"LOC";"V";"8576";"5";"15";"5";"235";"0.5"
"7828";"Age.Months";"LOC";"V";"8576";"5";"17";"4";"704";"0.5"
"7829";"Age.Months";"LOC";"V";"8576";"5";"22";"4";"588";"0.5"
"7830";"Age.Months";"LOC";"V";"8576";"5";"22";"5";"321";"0.5"
"7831";"Age.Months";"LOC";"V";"8576";"5";"23";"4";"823";"0.5"
"7832";"Age.Months";"LOC";"V";"8576";"5";"23";"5";"491";"0.5"
"7833";"Age.Months";"LOC";"V";"8576";"5";"25";"4";"333";"0.5"
"7834";"Age.Months";"LOC";"V";"8576";"5";"27";"4";"671";"0.5"
"7835";"Age.Months";"LOC";"V";"8576";"5";"7";"4";"21";"0.5"
"7836";"Age.Months";"LOC";"V";"8576";"5";"10";"4";"90";"0.5"
"7837";"Age.Months";"LOC";"V";"8576";"5";"10";"5";"16";"0.5"
"7838";"Age.Months";"LOC";"V";"8576";"5";"10";"6";"4";"0.5"
"7839";"Age.Months";"LOC";"V";"8576";"5";"11";"4";"62";"0.5"
"7840";"Age.Months";"LOC";"V";"8576";"5";"13";"4";"90";"0.5"
"7841";"Age.Months";"LOC";"V";"8576";"5";"15";"6";"152";"0.5"
"7842";"Age.Months";"LOC";"V";"8576";"5";"17";"5";"149";"0.5"
"7843";"Age.Months";"LOC";"V";"8576";"5";"17";"6";"50";"0.5"
"7844";"Age.Months";"LOC";"V";"8576";"5";"17";"7";"11";"0.5"
"7845";"Age.Months";"LOC";"V";"8576";"5";"18";"4";"74";"0.5"
"7846";"Age.Months";"LOC";"V";"8576";"5";"20";"4";"218";"0.5"
"7847";"Age.Months";"LOC";"V";"8576";"5";"21";"4";"154";"0.5"
"7848";"Age.Months";"LOC";"V";"8576";"5";"22";"6";"210";"0.5"
"7849";"Age.Months";"LOC";"V";"8576";"5";"22";"7";"139";"0.5"
"7850";"Age.Months";"LOC";"V";"8576";"5";"22";"8";"104";"0.5"
"7851";"Age.Months";"LOC";"V";"8576";"5";"23";"6";"327";"0.5"
"7852";"Age.Months";"LOC";"V";"8576";"5";"24";"5";"476";"0.5"
"7853";"Age.Months";"LOC";"V";"8576";"5";"24";"6";"304";"0.5"
"7854";"Age.Months";"LOC";"V";"8576";"5";"25";"5";"186";"0.5"
"7855";"Age.Months";"LOC";"V";"8576";"5";"26";"4";"434";"0.5"
"7856";"Age.Months";"LOC";"V";"8576";"5";"7";"5";"4";"0.5"
"7857";"Age.Months";"LOC";"V";"8576";"5";"8";"4";"30";"0.5"
"7858";"Age.Months";"LOC";"V";"8576";"5";"9";"5";"19";"0.5"
"7859";"Age.Months";"LOC";"V";"8576";"5";"9";"6";"6";"0"
"7860";"Age.Months";"LOC";"V";"8576";"5";"12";"5";"18";"0.5"
"7861";"Age.Months";"LOC";"V";"8576";"5";"15";"7";"16";"0.5"
"7862";"Age.Months";"LOC";"V";"8576";"5";"16";"4";"36";"0.5"
"7863";"Age.Months";"LOC";"V";"8576";"5";"16";"5";"16";"0.5"
"7864";"Age.Months";"LOC";"V";"8576";"5";"18";"5";"21";"0.5"
"7865";"Age.Months";"LOC";"V";"8576";"5";"19";"4";"38";"0.5"
"7866";"Age.Months";"LOC";"V";"8576";"5";"19";"5";"8";"0.5"
"7867";"Age.Months";"LOC";"V";"8576";"5";"19";"6";"6";"0.5"
"7868";"Age.Months";"LOC";"V";"8576";"5";"19";"7";"6";"0.5"
"7869";"Age.Months";"LOC";"V";"8576";"5";"19";"8";"4";"0.5"
"7870";"Age.Months";"LOC";"V";"8576";"5";"20";"5";"84";"0.5"
"7871";"Age.Months";"LOC";"V";"8576";"5";"21";"5";"80";"0.5"
"7872";"Age.Months";"LOC";"V";"8576";"5";"21";"6";"50";"0.5"
"7873";"Age.Months";"LOC";"V";"8576";"5";"22";"9";"78";"0.5"
"7874";"Age.Months";"LOC";"V";"8576";"5";"23";"7";"212";"0.5"
"7875";"Age.Months";"LOC";"V";"8576";"5";"23";"8";"158";"0.5"
"7876";"Age.Months";"LOC";"V";"8576";"5";"24";"7";"184";"0.5"
"7877";"Age.Months";"LOC";"V";"8576";"5";"25";"6";"108";"0.5"
"7878";"Age.Months";"LOC";"V";"8576";"5";"26";"5";"234";"0.5"
"7879";"Age.Months";"LOC";"V";"8576";"5";"20";"6";"43";"0.5"
"7880";"Age.Months";"LOC";"V";"8576";"5";"2";"4";"8";"0"
"7881";"Age.Months";"LOC";"V";"8576";"5";"4";"4";"13";"0"
"7882";"Age.Months";"LOC";"V";"8576";"5";"6";"4";"64";"0.5"
"7883";"Age.Months";"LOC";"V";"8576";"5";"11";"5";"11";"0.5"
"7884";"Age.Months";"LOC";"V";"8576";"5";"20";"7";"27";"0.5"
"7885";"Age.Months";"LOC";"V";"8576";"5";"20";"8";"18";"0.5"
"7886";"Age.Months";"LOC";"V";"8576";"5";"8";"5";"8";"0"
"7887";"Age.Months";"LOC";"V";"8576";"5";"16";"6";"5";"0.5"
"7888";"Age.Months";"LOC";"V";"8576";"5";"17";"8";"4";"0.5"
"7889";"Age.Months";"LOC";"V";"8576";"5";"21";"7";"33";"0.5"
"7890";"Age.Months";"LOC";"V";"8576";"5";"21";"8";"21";"0.5"
"7891";"Age.Months";"LOC";"V";"8576";"5";"21";"9";"16";"0.5"
"7892";"Age.Months";"LOC";"V";"8576";"5";"21";"10";"14";"0.5"
"7893";"Age.Months";"LOC";"V";"8576";"5";"5";"4";"27";"0"
"7894";"Age.Months";"LOC";"V";"8576";"5";"20";"9";"12";"0.5"
"7895";"Age.Months";"LOC";"V";"8576";"5";"20";"10";"9";"0.5"
"7896";"Age.Months";"LOC";"V";"8576";"5";"20";"11";"8";"0.5"
"7897";"Age.Months";"LOC";"V";"8576";"5";"14";"7";"18";"0.5"
"7898";"Age.Months";"LOC";"V";"8576";"5";"15";"8";"4";"0.5"
"7899";"Age.Months";"LOC";"V";"8576";"5";"14";"8";"4";"0.5"
"7900";"Age.Months";"LOC";"V";"8576";"5";"13";"5";"14";"0.5"
"7901";"Age.Months";"LOC";"V";"8576";"5";"13";"6";"5";"0.5"
"7902";"Age.Months";"LOC";"V";"8576";"5";"1";"4";"5";"0"
"7903";"Age.Months";"LOC";"V";"8576";"5";"6";"5";"4";"0.5"
"7904";"Age.Months";"LOC";"V";"8576";"6";"8";"4";"28";"0"
"7905";"Age.Months";"LOC";"V";"8576";"6";"21";"4";"443";"0.5"
"7906";"Age.Months";"LOC";"V";"8576";"6";"24";"4";"226";"0.5"
"7907";"Age.Months";"LOC";"V";"8576";"6";"36";"4";"674";"0.5"
"7908";"Age.Months";"LOC";"V";"8576";"6";"41";"4";"376";"0.5"
"7909";"Age.Months";"LOC";"V";"8576";"6";"55";"4";"795";"0.5"
"7910";"Age.Months";"LOC";"V";"8576";"6";"12";"4";"74";"0.5"
"7911";"Age.Months";"LOC";"V";"8576";"6";"13";"4";"128";"0.5"
"7912";"Age.Months";"LOC";"V";"8576";"6";"13";"5";"44";"0.5"
"7913";"Age.Months";"LOC";"V";"8576";"6";"13";"6";"18";"0.5"
"7914";"Age.Months";"LOC";"V";"8576";"6";"14";"4";"244";"0.5"
"7915";"Age.Months";"LOC";"V";"8576";"6";"14";"5";"74";"0.5"
"7916";"Age.Months";"LOC";"V";"8576";"6";"15";"4";"297";"0.5"
"7917";"Age.Months";"LOC";"V";"8576";"6";"19";"4";"277";"0.5"
"7918";"Age.Months";"LOC";"V";"8576";"6";"23";"4";"53";"0.5"
"7919";"Age.Months";"LOC";"V";"8576";"6";"23";"5";"21";"0.5"
"7920";"Age.Months";"LOC";"V";"8576";"6";"23";"6";"15";"0.5"
"7921";"Age.Months";"LOC";"V";"8576";"6";"24";"5";"91";"0.5"
"7922";"Age.Months";"LOC";"V";"8576";"6";"25";"4";"532";"0.5"
"7923";"Age.Months";"LOC";"V";"8576";"6";"28";"4";"448";"0.5"
"7924";"Age.Months";"LOC";"V";"8576";"6";"34";"4";"674";"0.5"
"7925";"Age.Months";"LOC";"V";"8576";"6";"34";"5";"389";"0.5"
"7926";"Age.Months";"LOC";"V";"8576";"6";"35";"4";"773";"0.5"
"7927";"Age.Months";"LOC";"V";"8576";"6";"35";"5";"462";"0.5"
"7928";"Age.Months";"LOC";"V";"8576";"6";"36";"5";"449";"0.5"
"7929";"Age.Months";"LOC";"V";"8576";"6";"37";"4";"930";"0.5"
"7930";"Age.Months";"LOC";"V";"8576";"6";"41";"5";"200";"0.5"
"7931";"Age.Months";"LOC";"V";"8576";"6";"42";"4";"639";"0.5"
"7932";"Age.Months";"LOC";"V";"8576";"6";"44";"4";"85";"0.5"
"7933";"Age.Months";"LOC";"V";"8576";"6";"44";"5";"42";"0.5"
"7934";"Age.Months";"LOC";"V";"8576";"6";"44";"6";"32";"0.5"
"7935";"Age.Months";"LOC";"V";"8576";"6";"44";"7";"18";"0.5"
"7936";"Age.Months";"LOC";"V";"8576";"6";"45";"4";"609";"0.5"
"7937";"Age.Months";"LOC";"V";"8576";"6";"46";"4";"724";"0.5"
"7938";"Age.Months";"LOC";"V";"8576";"6";"46";"5";"444";"0.5"
"7939";"Age.Months";"LOC";"V";"8576";"6";"49";"4";"759";"0.5"
"7940";"Age.Months";"LOC";"V";"8576";"6";"50";"4";"665";"0.5"
"7941";"Age.Months";"LOC";"V";"8576";"6";"52";"4";"816";"0.5"
"7942";"Age.Months";"LOC";"V";"8576";"6";"52";"5";"393";"0.5"
"7943";"Age.Months";"LOC";"V";"8576";"6";"53";"4";"356";"0.5"
"7944";"Age.Months";"LOC";"V";"8576";"6";"56";"4";"575";"0.5"
"7945";"Age.Months";"LOC";"V";"8576";"6";"58";"4";"878";"0"
"7946";"Age.Months";"LOC";"V";"8576";"6";"6";"4";"11";"0"
"7947";"Age.Months";"LOC";"V";"8576";"6";"7";"4";"11";"0"
"7948";"Age.Months";"LOC";"V";"8576";"6";"9";"4";"6";"0"
"7949";"Age.Months";"LOC";"V";"8576";"6";"19";"5";"99";"0.5"
"7950";"Age.Months";"LOC";"V";"8576";"6";"20";"4";"366";"0.5"
"7951";"Age.Months";"LOC";"V";"8576";"6";"20";"5";"156";"0.5"
"7952";"Age.Months";"LOC";"V";"8576";"6";"21";"5";"90";"0.5"
"7953";"Age.Months";"LOC";"V";"8576";"6";"22";"4";"254";"0.5"
"7954";"Age.Months";"LOC";"V";"8576";"6";"22";"5";"47";"0.5"
"7955";"Age.Months";"LOC";"V";"8576";"6";"28";"5";"44";"0.5"
"7956";"Age.Months";"LOC";"V";"8576";"6";"28";"6";"7";"0.5"
"7957";"Age.Months";"LOC";"V";"8576";"6";"29";"4";"56";"0.5"
"7958";"Age.Months";"LOC";"V";"8576";"6";"29";"5";"13";"0.5"
"7959";"Age.Months";"LOC";"V";"8576";"6";"30";"4";"72";"0.5"
"7960";"Age.Months";"LOC";"V";"8576";"6";"34";"6";"258";"0.5"
"7961";"Age.Months";"LOC";"V";"8576";"6";"34";"7";"170";"0.5"
"7962";"Age.Months";"LOC";"V";"8576";"6";"34";"8";"119";"0.5"
"7963";"Age.Months";"LOC";"V";"8576";"6";"35";"6";"323";"0.5"
"7964";"Age.Months";"LOC";"V";"8576";"6";"35";"7";"186";"0.5"
"7965";"Age.Months";"LOC";"V";"8576";"6";"35";"8";"85";"0.5"
"7966";"Age.Months";"LOC";"V";"8576";"6";"36";"6";"174";"0.5"
"7967";"Age.Months";"LOC";"V";"8576";"6";"36";"7";"63";"0.5"
"7968";"Age.Months";"LOC";"V";"8576";"6";"37";"5";"315";"0.5"
"7969";"Age.Months";"LOC";"V";"8576";"6";"37";"6";"100";"0.5"
"7970";"Age.Months";"LOC";"V";"8576";"6";"40";"4";"93";"0.5"
"7971";"Age.Months";"LOC";"V";"8576";"6";"40";"5";"49";"0.5"
"7972";"Age.Months";"LOC";"V";"8576";"6";"40";"6";"26";"0.5"
"7973";"Age.Months";"LOC";"V";"8576";"6";"41";"6";"57";"0.5"
"7974";"Age.Months";"LOC";"V";"8576";"6";"41";"7";"19";"0.5"
"7975";"Age.Months";"LOC";"V";"8576";"6";"42";"5";"167";"0.5"
"7976";"Age.Months";"LOC";"V";"8576";"6";"42";"6";"51";"0.5"
"7977";"Age.Months";"LOC";"V";"8576";"6";"43";"4";"69";"0.5"
"7978";"Age.Months";"LOC";"V";"8576";"6";"43";"5";"28";"0.5"
"7979";"Age.Months";"LOC";"V";"8576";"6";"43";"6";"18";"0.5"
"7980";"Age.Months";"LOC";"V";"8576";"6";"43";"7";"15";"0.5"
"7981";"Age.Months";"LOC";"V";"8576";"6";"43";"8";"12";"0.5"
"7982";"Age.Months";"LOC";"V";"8576";"6";"43";"9";"9";"0.5"
"7983";"Age.Months";"LOC";"V";"8576";"6";"43";"10";"7";"0.5"
"7984";"Age.Months";"LOC";"V";"8576";"6";"43";"11";"5";"0.5"
"7985";"Age.Months";"LOC";"V";"8576";"6";"45";"5";"339";"0.5"
"7986";"Age.Months";"LOC";"V";"8576";"6";"45";"6";"218";"0.5"
"7987";"Age.Months";"LOC";"V";"8576";"6";"45";"7";"145";"0.5"
"7988";"Age.Months";"LOC";"V";"8576";"6";"45";"8";"106";"0.5"
"7989";"Age.Months";"LOC";"V";"8576";"6";"45";"9";"80";"0.5"
"7990";"Age.Months";"LOC";"V";"8576";"6";"46";"6";"301";"0.5"
"7991";"Age.Months";"LOC";"V";"8576";"6";"46";"7";"204";"0.5"
"7992";"Age.Months";"LOC";"V";"8576";"6";"46";"8";"156";"0.5"
"7993";"Age.Months";"LOC";"V";"8576";"6";"46";"9";"117";"0.5"
"7994";"Age.Months";"LOC";"V";"8576";"6";"49";"5";"505";"0.5"
"7995";"Age.Months";"LOC";"V";"8576";"6";"49";"6";"353";"0.5"
"7996";"Age.Months";"LOC";"V";"8576";"6";"49";"7";"239";"0.5"
"7997";"Age.Months";"LOC";"V";"8576";"6";"49";"8";"157";"0.5"
"7998";"Age.Months";"LOC";"V";"8576";"6";"50";"5";"450";"0.5"
"7999";"Age.Months";"LOC";"V";"8576";"6";"50";"6";"320";"0.5"
"8000";"Age.Months";"LOC";"V";"8576";"6";"50";"7";"198";"0.5"
"8001";"Age.Months";"LOC";"V";"8576";"6";"51";"4";"90";"0.5"
"8002";"Age.Months";"LOC";"V";"8576";"6";"51";"5";"65";"0.5"
"8003";"Age.Months";"LOC";"V";"8576";"6";"52";"6";"221";"0.5"
"8004";"Age.Months";"LOC";"V";"8576";"6";"52";"7";"157";"0.5"
"8005";"Age.Months";"LOC";"V";"8576";"6";"53";"5";"186";"0.5"
"8006";"Age.Months";"LOC";"V";"8576";"6";"53";"6";"128";"0.5"
"8007";"Age.Months";"LOC";"V";"8576";"6";"53";"7";"71";"0.5"
"8008";"Age.Months";"LOC";"V";"8576";"6";"54";"4";"433";"0.5"
"8009";"Age.Months";"LOC";"V";"8576";"6";"54";"5";"277";"0.5"
"8010";"Age.Months";"LOC";"V";"8576";"6";"54";"6";"132";"0.5"
"8011";"Age.Months";"LOC";"V";"8576";"6";"54";"7";"93";"0.5"
"8012";"Age.Months";"LOC";"V";"8576";"6";"55";"5";"365";"0.5"
"8013";"Age.Months";"LOC";"V";"8576";"6";"55";"6";"225";"0.5"
"8014";"Age.Months";"LOC";"V";"8576";"6";"55";"7";"155";"0.5"
"8015";"Age.Months";"LOC";"V";"8576";"6";"56";"5";"355";"0.5"
"8016";"Age.Months";"LOC";"V";"8576";"6";"56";"6";"249";"0.5"
"8017";"Age.Months";"LOC";"V";"8576";"6";"57";"4";"72";"0.5"
"8018";"Age.Months";"LOC";"V";"8576";"6";"57";"5";"57";"0.5"
"8019";"Age.Months";"LOC";"V";"8576";"6";"16";"4";"17";"0.5"
"8020";"Age.Months";"LOC";"V";"8576";"6";"16";"5";"8";"0.5"
"8021";"Age.Months";"LOC";"V";"8576";"6";"17";"4";"15";"0.5"
"8022";"Age.Months";"LOC";"V";"8576";"6";"18";"4";"127";"0.5"
"8023";"Age.Months";"LOC";"V";"8576";"6";"20";"6";"32";"1"
"8024";"Age.Months";"LOC";"V";"8576";"6";"31";"4";"37";"0.5"
"8025";"Age.Months";"LOC";"V";"8576";"6";"31";"5";"19";"0.5"
"8026";"Age.Months";"LOC";"V";"8576";"6";"31";"6";"11";"0.5"
"8027";"Age.Months";"LOC";"V";"8576";"6";"31";"7";"7";"0.5"
"8028";"Age.Months";"LOC";"V";"8576";"6";"31";"8";"5";"1"
"8029";"Age.Months";"LOC";"V";"8576";"6";"32";"4";"17";"0.5"
"8030";"Age.Months";"LOC";"V";"8576";"6";"32";"5";"5";"1"
"8031";"Age.Months";"LOC";"V";"8576";"6";"34";"9";"51";"1"
"8032";"Age.Months";"LOC";"V";"8576";"6";"34";"10";"10";"0.5"
"8033";"Age.Months";"LOC";"V";"8576";"6";"35";"9";"9";"0.5"
"8034";"Age.Months";"LOC";"V";"8576";"6";"35";"10";"6";"0.5"
"8035";"Age.Months";"LOC";"V";"8576";"6";"35";"11";"4";"0.5"
"8036";"Age.Months";"LOC";"V";"8576";"6";"36";"8";"8";"0.5"
"8037";"Age.Months";"LOC";"V";"8576";"6";"36";"9";"8";"0.5"
"8038";"Age.Months";"LOC";"V";"8576";"6";"36";"10";"6";"0.5"
"8039";"Age.Months";"LOC";"V";"8576";"6";"37";"7";"16";"0.5"
"8040";"Age.Months";"LOC";"V";"8576";"6";"37";"8";"11";"0.5"
"8041";"Age.Months";"LOC";"V";"8576";"6";"37";"9";"7";"1"
"8042";"Age.Months";"LOC";"V";"8576";"6";"40";"7";"6";"1"
"8043";"Age.Months";"LOC";"V";"8576";"6";"45";"10";"52";"0.5"
"8044";"Age.Months";"LOC";"V";"8576";"6";"45";"11";"40";"0.5"
"8045";"Age.Months";"LOC";"V";"8576";"6";"45";"12";"29";"0.5"
"8046";"Age.Months";"LOC";"V";"8576";"6";"45";"13";"22";"0.5"
"8047";"Age.Months";"LOC";"V";"8576";"6";"45";"14";"16";"0.5"
"8048";"Age.Months";"LOC";"V";"8576";"6";"45";"15";"12";"0.5"
"8049";"Age.Months";"LOC";"V";"8576";"6";"45";"16";"8";"0.5"
"8050";"Age.Months";"LOC";"V";"8576";"6";"49";"9";"115";"0.5"
"8051";"Age.Months";"LOC";"V";"8576";"6";"49";"10";"89";"0.5"
"8052";"Age.Months";"LOC";"V";"8576";"6";"49";"11";"54";"0.5"
"8053";"Age.Months";"LOC";"V";"8576";"6";"49";"12";"37";"0.5"
"8054";"Age.Months";"LOC";"V";"8576";"6";"50";"8";"132";"0.5"
"8055";"Age.Months";"LOC";"V";"8576";"6";"50";"9";"100";"1"
"8056";"Age.Months";"LOC";"V";"8576";"6";"50";"10";"57";"0.5"
"8057";"Age.Months";"LOC";"V";"8576";"6";"52";"8";"74";"0.5"
"8058";"Age.Months";"LOC";"V";"8576";"6";"52";"9";"53";"0.5"
"8059";"Age.Months";"LOC";"V";"8576";"6";"53";"8";"44";"0.5"
"8060";"Age.Months";"LOC";"V";"8576";"6";"12";"5";"13";"0"
"8061";"Age.Months";"LOC";"V";"8576";"6";"15";"5";"7";"0"
"8062";"Age.Months";"LOC";"V";"8576";"6";"24";"6";"6";"0"
"8063";"Age.Months";"LOC";"V";"8576";"6";"11";"4";"39";"0.5"
"8064";"Age.Months";"LOC";"V";"8576";"6";"21";"6";"15";"0.5"
"8065";"Age.Months";"LOC";"V";"8576";"6";"25";"5";"17";"0"
"8066";"Age.Months";"LOC";"V";"8576";"6";"30";"5";"5";"0"
"8067";"Age.Months";"LOC";"V";"8576";"6";"5";"4";"33";"0"
"8068";"Age.Months";"LOC";"V";"8576";"6";"11";"5";"6";"0"
"8069";"Age.Months";"LOC";"V";"8576";"6";"18";"5";"45";"0.5"
"8070";"Age.Months";"LOC";"V";"8576";"6";"18";"6";"13";"0.5"
"8071";"Age.Months";"LOC";"V";"8576";"6";"33";"4";"25";"0.5"
"8072";"Age.Months";"LOC";"V";"8576";"6";"19";"6";"42";"0.5"
"8073";"Age.Months";"LOC";"V";"8576";"6";"19";"7";"11";"0"
"8074";"Age.Months";"LOC";"V";"8576";"6";"26";"4";"22";"0.5"
"8075";"Age.Months";"LOC";"V";"8576";"6";"41";"8";"10";"0.5"
"8076";"Age.Months";"LOC";"V";"8576";"6";"42";"7";"31";"0.5"
"8077";"Age.Months";"LOC";"V";"8576";"6";"42";"8";"16";"0.5"
"8078";"Age.Months";"LOC";"V";"8576";"6";"42";"9";"12";"0"
"8079";"Age.Months";"LOC";"V";"8576";"6";"44";"8";"10";"0.5"
"8080";"Age.Months";"LOC";"V";"8576";"6";"44";"9";"6";"0"
"8081";"Age.Months";"LOC";"V";"8576";"6";"46";"10";"93";"0.5"
"8082";"Age.Months";"LOC";"V";"8576";"6";"46";"11";"72";"0.5"
"8083";"Age.Months";"LOC";"V";"8576";"6";"51";"6";"42";"0.5"
"8084";"Age.Months";"LOC";"V";"8576";"6";"51";"7";"31";"0.5"
"8085";"Age.Months";"LOC";"V";"8576";"6";"51";"8";"21";"0.5"
"8086";"Age.Months";"LOC";"V";"8576";"6";"51";"9";"14";"0"
"8087";"Age.Months";"LOC";"V";"8576";"6";"51";"10";"9";"0.5"
"8088";"Age.Months";"LOC";"V";"8576";"6";"54";"8";"69";"0"
"8089";"Age.Months";"LOC";"V";"8576";"6";"21";"7";"8";"0"
"8090";"Age.Months";"LOC";"V";"8576";"6";"22";"6";"18";"0.5"
"8091";"Age.Months";"LOC";"V";"8576";"6";"22";"7";"8";"0"
"8092";"Age.Months";"LOC";"V";"8576";"6";"41";"9";"6";"0"
"8093";"Age.Months";"LOC";"V";"8576";"6";"41";"10";"4";"1"
"8094";"Age.Months";"LOC";"V";"8576";"6";"41";"11";"4";"0"
"8095";"Age.Months";"LOC";"V";"8576";"6";"27";"4";"20";"0.5"
"8096";"Age.Months";"LOC";"V";"8576";"6";"27";"5";"9";"0"
"8097";"Age.Months";"LOC";"V";"8576";"6";"33";"5";"12";"0.5"
"8098";"Age.Months";"LOC";"V";"8576";"6";"33";"6";"6";"0.5"
"8099";"Age.Months";"LOC";"V";"8576";"6";"52";"10";"36";"0"
"8100";"Age.Months";"LOC";"V";"8576";"6";"53";"9";"32";"0"
"8101";"Age.Months";"LOC";"V";"8576";"6";"17";"5";"5";"0"
"8102";"Age.Months";"LOC";"V";"8576";"6";"4";"4";"9";"0"
"8103";"Age.Months";"LOC";"V";"8576";"6";"33";"7";"4";"1"
"8104";"Age.Months";"LOC";"V";"8576";"6";"33";"8";"4";"0"
"8105";"Age.Months";"LOC";"V";"8576";"6";"14";"6";"4";"0"
"8106";"Age.Months";"LOC";"V";"8576";"6";"42";"10";"8";"0.5"
"8107";"Age.Months";"LOC";"V";"8576";"6";"42";"11";"6";"0.5"
"8108";"Age.Months";"LOC";"V";"8576";"6";"42";"12";"6";"0.5"
"8109";"Age.Months";"LOC";"V";"8576";"6";"42";"13";"6";"0.5"
"8110";"Age.Months";"LOC";"V";"8576";"6";"46";"12";"47";"0.5"
"8111";"Age.Months";"LOC";"V";"8576";"6";"46";"13";"32";"0.5"
"8112";"Age.Months";"LOC";"V";"8576";"6";"49";"13";"28";"0"
"8113";"Age.Months";"LOC";"V";"8576";"6";"50";"11";"36";"0.5"
"8114";"Age.Months";"LOC";"V";"8576";"6";"50";"12";"29";"0"
"8115";"Age.Months";"LOC";"V";"8576";"6";"46";"14";"23";"0.5"
"8116";"Age.Months";"LOC";"V";"8576";"6";"46";"15";"18";"0.5"
"8117";"Age.Months";"LOC";"V";"8576";"6";"46";"16";"12";"0"
"8118";"Age.Months";"LOC";"V";"8576";"6";"10";"4";"9";"0"
"8119";"Age.Months";"LOC";"V";"8576";"6";"42";"14";"5";"1"
"8120";"Age.Months";"LOC";"V";"8576";"6";"42";"15";"5";"0"
"8121";"Age.Months";"LOC";"V";"8576";"6";"45";"17";"6";"0"
"8122";"Age.Months";"LOC";"V";"8576";"6";"18";"7";"5";"0"
"8123";"Age.Months";"LOC";"V";"8576";"6";"34";"11";"5";"0.5"
"8124";"Age.Months";"LOC";"V";"8576";"6";"34";"12";"4";"0"
"8125";"Age.Months";"LOC";"V";"8576";"6";"37";"10";"4";"0"
"8126";"Age.Months";"LOC";"V";"8576";"6";"51";"11";"4";"0"
"8127";"Age.Months";"LOC";"V";"8576";"6";"26";"5";"4";"0"
"8128";"Age.Months";"LOC";"V";"8615";"3";"4";"4";"6";"0"
"8129";"Age.Months";"LOC";"V";"8615";"4";"10";"4";"175";"0.5"
"8130";"Age.Months";"LOC";"V";"8615";"4";"9";"4";"125";"0.5"
"8131";"Age.Months";"LOC";"V";"8615";"4";"10";"5";"22";"0"
"8132";"Age.Months";"LOC";"V";"8615";"4";"9";"5";"29";"0"
"8133";"Age.Months";"LOC";"V";"8615";"4";"4";"4";"24";"0"
"8134";"Age.Months";"LOC";"V";"8615";"4";"8";"4";"6";"0"
"8135";"Age.Months";"LOC";"V";"8615";"4";"11";"4";"44";"0"
"8136";"Age.Months";"LOC";"V";"8615";"4";"2";"4";"5";"0"
"8137";"Age.Months";"LOC";"V";"8615";"4";"3";"4";"5";"0"
"8138";"Age.Months";"LOC";"V";"8615";"5";"19";"4";"308";"0.5"
"8139";"Age.Months";"LOC";"V";"8615";"5";"21";"4";"316";"0.5"
"8140";"Age.Months";"LOC";"V";"8615";"5";"24";"4";"230";"0.5"
"8141";"Age.Months";"LOC";"V";"8615";"5";"11";"4";"272";"1"
"8142";"Age.Months";"LOC";"V";"8615";"5";"17";"4";"191";"0.5"
"8143";"Age.Months";"LOC";"V";"8615";"5";"17";"5";"62";"0.5"
